m0,m1,m2,m3,voltage_mV,std_mV
2645,50,1229,532,3.9947508163701286,6.594888560345909
2575,250,620,853,5.882229071932128,4.25854169654316
3034,894,1492,851,4.964934232612079,5.584601503840675
2751,787,1488,1292,6.614276558732871,2.5023069485205824
2859,618,747,648,61.14902188177129,4.252516513836415
2497,461,1447,601,4.920834986419264,5.638077846691989
3077,258,1263,1299,416.3365581225012,6.232443798361639
2820,661,862,1157,8.055665761284219,4.26863062980523
2769,472,1536,916,5.564683980834376,4.758110438255664
3016,750,1110,1159,6.384990997039705,3.226228386587222
2386,575,1426,772,4.912015137180701,5.648671050490311
3007,591,991,1015,4.735618152409437,5.853722710495086
2949,308,1355,1178,39.0850550859096,6.873152514972547
2485,477,1486,913,4.241706595049898,6.3670271126030915
2695,944,1070,875,6.305551316873684,3.329700435172713
2701,730,901,1413,6.041047395245216,4.034324312787509
2246,408,782,1113,5.749931333353679,4.490730957404352
2540,396,852,1072,24.22528763695181,4.6462239105888345
3128,896,687,1152,5.220709860530412,5.256445162869301
2689,120,1049,719,6.1732840968047125,3.680038953706295
2942,109,1211,1209,696.7543565172277,0.8839297865347843
2768,427,1400,1166,5.679342020935699,4.574220750626256
2675,736,823,803,339.03653065584285,7.397335165509103
3013,631,712,1062,6.35850093081454,3.2453010747262687
2765,1025,1434,985,5.652882473220008,4.617559608389074
2229,254,1346,1265,4.426923429059725,6.184161055186539
3119,608,906,903,6.041016876735741,3.9954322893264673
2668,788,1438,772,4.400463881344036,6.210952612850046
2749,732,1163,930,5.864558854945525,4.253911213840385
2702,236,1459,1322,6.755516220587786,2.257969592041351
2268,788,1236,1324,26.844996490371408,6.00907383170958
2930,353,956,743,343.04574724570466,0.5594664610725337
3031,305,827,986,30.181585131382178,8.220005066743976
2992,908,1170,911,5.714651936399426,4.54999806794791
2519,605,1292,593,5.555864131595813,4.771848182418647
2732,728,731,595,137.09585863826408,8.49117030461082
2328,666,1463,845,4.823816644795068,5.752786809718027
2811,157,1589,1190,6.252632221442306,3.456660838840729
2667,891,1157,1187,14.534134952848904,8.75812645142754
2996,1022,624,1348,4.118228705710014,6.483135158020225
2371,768,814,1101,18.70265816217536,8.401190315479889
2414,843,1357,582,4.876735740226448,5.690709987953072
2455,958,1203,594,6.5526291695913566,2.8707319765826593
2175,740,777,1267,5.873409222693564,4.27454078402244
2249,562,1076,1103,7.179662465285195,2.39600475121364
3016,829,1007,480,4.779717398602252,5.803641750507228
2810,858,1092,486,5.988036744285409,4.02150308577098
2280,920,995,1247,38.29737235633412,7.443359222270557
2755,658,1294,1037,5.90865810113834,4.172814127677531
2323,613,1579,1305,6.499618518631551,2.862176628939206
2162,926,1371,1023,6.499679555650502,2.9692736543371274
3051,229,816,754,1121.0711996826071,2.288192364294061
2661,488,828,1276,6.958494827112643,1.6763464505153916
2381,494,609,864,6.1820734275338,3.617815721243489
3013,989,1553,926,3.9947508163701286,6.594888560345909
2775,186,680,950,6.728965117343669,2.148716741539484
2342,728,944,1140,19.54344309823908,8.062660730919575
2509,598,913,495,3.9859309671315653,6.60271020938717
2931,182,947,598,45.50157170323802,6.763296769451931
2807,568,1540,685,4.806176946317943,5.77322296577702
2560,71,1143,911,4.885586107974486,5.707679358696809
2402,699,1079,747,5.070772423474837,5.452664487462648
2642,164,1245,1132,6.98513748588519,2.0533142745437574
2436,156,1389,741,4.515121921445357,6.09317546781638
2554,59,1420,895,4.294625690481277,6.3158742717136205
2520,634,1453,1207,5.599963377788629,4.702592754445912
2488,935,1078,900,41.42155217139196,4.004867195712622
2446,435,1049,1122,19.959410382396925,7.856609583050512
2241,537,727,938,6.835016937772759,2.2300383853305545
2462,268,825,1166,6.464308603167821,2.910069126274639
2818,655,989,879,9.595629749443038,6.303027858776511
2736,326,1528,1011,6.261452070680868,3.4358831822905582
3049,973,705,1394,4.144718771935179,6.48276961901088
2206,755,768,808,7.374248481704154,2.795410937115491
2186,1006,1201,463,5.538224433118686,4.799157072282367
2425,752,1051,1092,696.5507980590229,2.0796669387567235
2810,235,632,1210,5.820490127262184,4.368931327408712
2415,957,1129,500,6.376140629291665,3.200260407694865
2390,641,1237,468,5.009033478804896,5.530256469731811
3143,705,1395,1082,5.582323679311503,4.7304659323754485
2268,215,1372,1156,4.32990508743553,6.281293279953147
2545,179,846,1095,6.808435316019166,2.04538582646753
2641,153,1106,1268,9.852290414136174,6.546107960717931
2462,665,624,1215,5.935178685872983,4.198223547848692
2328,932,1445,1416,518.7008270516068,5.918712794797997
2946,951,677,1073,3.9330118717001863,6.649201219291394
2465,140,1434,1219,5.608783227027192,4.6885691402971394
3089,890,707,1371,5.167821283608508,5.356243463585287
2223,48,735,1026,4.903195287942137,5.659230679911756
2888,946,1266,687,4.453382976775414,6.157139217085509
2209,1008,994,904,226.90145573290204,8.777566108413081
3016,748,607,1075,5.026673177282023,5.508269476919832
2800,365,1255,1399,343.116550187689,1.2484980114453854
2178,837,997,1207,7.799005096591082,3.7650487983078578
2919,261,1004,695,42.51899777214881,2.233310993710636
2614,482,1046,1178,131.79448835718858,4.187252930887482
2541,565,1171,498,5.388286996063113,5.0227937952404
2466,845,1146,926,385.4236579485459,8.6288196177925
2933,160,1522,1127,6.384929960020752,3.1279393572815586
2739,195,1384,959,6.182103946043275,3.660720621047316
2613,958,1100,717,6.34089175084689,3.3367565564189956
2388,76,1225,829,4.118228705710014,6.483135158020225
2367,420,1166,795,6.243873409222694,3.5659671470872927
2339,975,703,720,402.1496627704703,8.552784667260253
2630,331,726,792,35.01388592181158,8.721542346825435
2529,375,1217,934,7.002746665852841,1.8951108096035192
2521,1011,838,453,5.379528183843502,5.097149573417697
2400,295,686,739,6.208594012268441,3.64510514769873
2640,938,712,1039,6.98513748588519,2.0533142745437574
3003,753,643,931,6.005706961272012,4.025858923587592
2574,901,1080,528,6.587847529526658,2.649837225814881
2204,959,775,1085,8.002563554795985,4.170730519210404
2494,428,1501,1007,5.829279457991272,4.317368003940495
2473,579,638,1346,5.211890011291849,5.268307914681961
2717,921,739,1115,6.446699423200171,3.0123402768564165
2415,287,944,1261,6.402661214026308,3.229485109212562
3107,740,1566,582,4.559221167638173,6.0466869204227685
2736,822,1011,1049,24.455397198400828,4.384917357929813
2276,533,962,1190,6.508438367870113,2.836280553648986
2596,485,735,1247,6.596667378765222,2.6215478851103944
2442,429,1047,670,6.7378765221106605,2.3242468047140843
2542,718,602,1154,6.146824549089022,3.7372699835859637
2650,43,1182,518,4.8590960417493205,5.711531708331185
2990,623,1300,862,6.3585314493240155,3.293061367404973
2479,679,1369,992,6.79079561754204,2.11876536301892
3082,611,599,689,6.561387981810969,2.7327780507369774
2706,148,818,1331,5.908658101138341,4.172814127677531
2687,961,1317,900,6.481948301644948,2.859100750281971
2808,614,1298,603,5.123691518906217,5.384703961121807
2841,853,1409,555,5.247169408246101,5.220605776384518
2469,98,1567,762,5.688161870174261,4.559648805479283
2821,194,1449,787,4.9472945341349535,5.606094882768829
2778,262,749,637,431.7450483718376,2.3254583357638277
2862,546,1467,622,3.985930967131566,6.60271020938717
2553,878,1502,1159,6.60551774651326,2.6524503300960065
2282,765,1025,1266,10.462965788750878,7.0536042862971575
2711,896,1289,991,6.6408581804864655,2.6573163520440137
2313,474,1224,1115,6.746665852839747,2.222184133279274
2880,563,1131,646,6.199743644520402,3.6217104047739883
2976,359,934,836,490.1406903286843,8.2432232083428
2498,469,841,677,17.71141697439497,8.66149911152064
3069,966,935,544,5.3265480513931704,5.110758275142499
2512,159,1475,1402,5.5999633777886295,4.702592754445912
2392,951,1081,811,22.649922177800832,5.940113394318181
3119,219,1579,1368,5.732291634876553,4.520496060613496
2872,739,594,825,6.888088625751519,2.368763899916615
3127,81,875,1025,115.29795220801415,6.36178010288897
3050,166,995,1208,130.76784569841607,0.685032185061193
3018,563,1426,538,4.391644032105472,6.219832473705976
2946,376,836,924,78.4049806207465,3.3548528128815396
2433,812,736,737,293.98815881832326,7.443359222270562
2452,77,809,733,4.6562395092623685,5.941980281833244
2617,955,1192,1270,7.038148136844997,2.052722870520673
2273,37,1059,682,4.224066896572772,6.383889495880731
2534,487,1006,630,6.579088717307047,2.791975472406304
2204,296,784,1145,4.744438001648001,5.843767477381458
2622,883,1312,1366,37.48313852351451,7.908084640200535
2246,637,1328,1119,6.287972655415509,3.4639982464179915
2561,91,645,1226,5.0443128757591476,5.486137650642579
3039,159,1440,659,4.612140263069552,5.989995918959184
2424,784,1417,844,5.54704428235725,4.785530234988134
2639,75,1253,1142,6.1644642475661495,3.6992353746077327
3112,808,1586,1052,4.091769157994324,6.507441127987
2248,556,1309,1215,6.340922269356364,3.383226196323953
2960,650,765,1382,4.903195287942137,5.659230679911756
2315,385,1482,1263,5.0354930265205855,5.49722177702728
2240,669,611,824,6.940977202673421,2.0904423310146103
2875,73,1171,1319,73.41563158055361,7.618100237160056
2674,414,1239,1156,139.19339579454933,8.841402209590347
2431,937,1167,770,5.485305337687307,4.879784347903768
2928,902,730,762,6.137974181340984,3.714308587550521
2510,187,974,877,5.935148167363506,4.160863013083341
3050,52,1259,459,5.0354930265205855,5.49722177702728
3053,407,1352,1036,5.71462141788995,4.515547476659729
2301,273,779,798,5.335367900631733,5.098330616979802
2420,943,1274,1023,6.6495864741965995,2.4442794620290056
2316,998,1544,1222,6.437910092471084,3.087546246176955
3116,212,903,1250,6.9233069856868195,2.0899638733114037
2221,505,1362,633,4.444563127536852,6.166172269516806
3116,822,822,754,5.5117648854029975,4.839710947040902
2433,648,887,605,8.037965025788141,4.236322613915616
3067,682,1312,832,5.661702322458572,4.603175559254572
2877,1022,1059,801,5.802819910275582,4.3641679959135224
2663,245,1055,1228,15.737784966582234,8.867768166570476
2856,516,1128,1206,244.5313882869961,8.768137539978033
2224,273,887,967,4.973754081850642,5.5738027995726664
2464,965,1552,1286,6.808587908566546,2.3968388278307104
2674,657,717,1021,19.91515854365673,7.859923850244946
2761,206,618,870,7.188482314523759,2.3624722900871817
2163,996,675,1105,6.746757408368175,2.4238097183870897
2826,670,1463,1209,6.120334482863857,3.752065871417141
2238,604,1110,813,6.3497726371044045,3.4078916960091825
3082,115,827,1069,33.774834437086085,8.84638418604936
2215,664,1397,680,4.3034455397198395,6.307265298724039
2440,127,970,825,4.982573931089206,5.562969149731777
2174,357,1339,454,5.1325113681447805,5.373242969574723
2871,616,1075,922,19.605395672475357,8.111298065172228
2771,37,1181,1160,7.781334879604481,3.7688082180207334
2404,635,644,1175,6.6319467757194746,2.5048875187450754
2549,816,767,1227,7.03811761833552,1.9752059540867193
2356,186,1012,1354,6.005676442762536,3.986884050659016
2898,582,1040,515,6.4643696401867725,3.015466399948035
2171,446,1126,621,4.647419660023805,5.951640539930813
2399,676,742,1002,16.038697470015567,8.847375818018692
2643,403,1461,683,4.268166142765587,6.341557469740676
2767,290,799,492,58.20184942167425,5.4262210226521885
2364,715,918,968,39.18240913113803,6.793019035406294
2764,81,1125,1192,25.54399243140964,5.114869411629954
2749,318,1424,585,5.000213629566333,5.541196192800857
2144,426,1145,654,4.859096041749321,5.711531708331186
2607,610,760,1011,24.64125492110965,4.649569146061792
2879,524,684,1053,6.9233985412152474,2.303186461307862
2612,399,1420,1139,6.808465834528642,2.1203419111870385
2975,266,1567,1321,5.802850428785059,4.399803440785107
2582,356,659,853,7.683950315866574,3.5098822291949627
2640,804,993,451,6.199743644520402,3.621710404773988
2526,1031,1468,1288,6.014526810510575,4.008576411562793
3055,635,1468,1364,6.367412335581531,3.365073751362177
2746,982,924,454,6.3496810815759765,3.26755289026479
2152,803,700,1020,6.446699423200171,3.0123402768564165
3083,623,915,1230,6.0674459059419545,3.902856175479637
2370,594,1083,1080,8.763695181127353,5.357097696925695
2819,473,699,546,1731.1069063386942,8.835468888991171
2811,559,802,819,79.75444807275616,5.584601503840674
2546,951,980,641,7.338847010711998,2.686241425873772
2519,1007,1494,917,5.4059266945402396,4.997236604712642
2703,657,1400,964,6.155644398327586,3.7183117719230485
3123,204,1056,1325,26.97775200659199,6.3040219566556805
2658,366,865,940,130.67934202093568,1.045355445962258
2314,359,1414,1380,5.335367900631733,5.098330616979802
2430,136,1074,994,5.758720664082766,4.440721833078123
2184,999,764,611,305.2281258583331,6.8357790663831635
2696,433,753,889,59.6356089968566,2.7090800750587394
2595,564,785,436,34.16425061799982,8.826102175974363
2749,522,1168,1009,432.072511978515,3.3041162202299406
2477,84,1308,946,4.003570665608692,6.587045814182251
3003,392,678,1232,6.261482589190344,3.48103048963893
2371,448,1110,1319,6.799676503799555,2.227320602948306
3051,260,1443,951,5.688161870174261,4.559648805479283
2957,443,1265,1123,10.347911008026369,6.964913284703488
3034,976,1506,878,4.10940885647145,6.491259244219008
2385,923,1232,656,6.111514633625295,3.770771796884871
3093,565,1035,1091,4.850276192510758,5.721893762574818
2155,656,1197,1262,6.949858088930936,2.1997890928305055
2980,749,608,610,6.005676442762536,3.9868840506590155
2296,908,1183,976,41.846369823297835,3.0225787542859774
3044,297,842,880,272.2949613940855,0.39433702773310114
2786,1014,1235,943,6.067445905941955,3.902856175479637
2719,41,1099,457,2.124942777794733,7.867463722781525
2442,908,1042,952,1736.3551744132815,7.477251406475786
2493,328,1565,471,3.2715231788079473,7.1722024859204385
2653,361,1481,1193,6.3584704123050635,3.1968273271919254
2267,261,953,1272,4.35636463515122,6.255101499875922
2780,238,1473,960,5.714651936399426,4.54999806794791
2763,870,849,1310,6.411481063264871,3.2068234581912463
2422,226,1107,1136,5.94396801660207,4.144293718379795
2571,550,1448,1017,6.102694784386731,3.789364855147926
3074,95,1503,1139,6.234992522965179,3.497779187025326
2974,356,1100,894,35.146641438032155,8.715590339740574
2380,1032,836,787,1635.2919095431384,4.018096198806564
2681,850,1270,1191,5.943998535111546,4.18180222271824
2537,791,1509,882,4.365184484389783,6.246321593528157
2728,779,1469,825,3.88891262550737,6.687376967600535
2889,1024,1592,1229,4.241706595049898,6.367027112603092
2541,816,1222,1219,1179.0774254585406,7.797726486568142
2377,484,747,901,7.09118930631428,2.1255239313321987
2543,394,1093,1020,59.954222235786,1.4771367175651768
2861,579,984,1179,14.268623920407729,8.715361162379113
2602,75,1214,468,4.6562395092623685,5.941980281833244
2458,374,1409,1339,6.534928434095279,2.8130258104991936
2788,452,640,842,53.4934537797174,8.550737810394827
2786,821,1384,983,5.520615253151036,4.858496172961466
2659,457,1020,560,4.012390514847255,6.579181895449413
3018,134,904,809,1140.7553331095312,5.2746335544363765
2554,110,657,939,5.026673177282023,5.508269476919832
3020,801,1471,1063,3.8183538315988645,6.747409483441883
2708,710,1512,1405,53.79436628315074,8.46465383986039
2408,692,708,620,147.89330729087186,3.168332765464367
3067,264,955,1336,7.02050843836787,2.127754402501488
2744,196,1002,1242,17.30430005798517,8.74100511833255
2342,179,1389,1259,3.9771111178930023,6.610510836193269
2439,781,1540,744,4.312265388958403,6.298632208773717
2899,911,1406,1268,6.5437788018433185,2.84203914029411
2578,791,813,1149,21.07455671864986,7.157179181840158
2519,216,1081,1298,6.746696371349224,2.291364818976694
2303,1019,1219,1136,322.9908139286477,5.991535551677345
2864,710,835,1012,6.702627643665884,2.5139416099025964
2956,662,717,421,5.2207098605304125,5.2564451628693005
2694,581,1122,1102,1577.9937131870477,7.0670948471227355
3098,895,1026,800,4.682699056978057,5.9128258770446935
2897,536,1294,1224,38.2265694143498,7.488431034566288
2520,226,1077,543,4.356395153660697,6.280023175280222
3086,939,1380,830,4.162327951902829,6.4421799332552245
2568,606,867,1047,76.76107058931245,4.086829208179738
2460,285,956,1203,6.543748283333842,2.7865612640016035
2530,407,1072,568,6.499618518631551,2.862176628939206
2892,886,1027,653,6.376171147801142,3.2486827644847596
2792,709,1214,1336,28.65932187871944,7.487306499834322
2191,67,1154,910,3.589037751396222,6.9339722890643865
3114,78,1339,1172,54.93606372264779,8.027820211148704
2763,320,642,716,132.96273689992978,5.863988126092112
3067,952,693,1300,2.8658101138340406,7.4458753198100505
2899,116,1366,609,3.7918942838831753,6.769594831835928
2960,84,1589,1415,6.508438367870113,2.8362805536489857
2193,357,1127,1285,3.7918942838831753,6.769594831835928
3022,42,1571,982,3.2715231788079473,7.1722024859204385
2895,842,1102,586,5.635242774742882,4.646143886493181
2880,348,1225,515,5.450025940733055,4.932488365672589
2851,422,796,607,1581.4453566087832,4.746933333463631
3000,251,1240,1413,299.61699270607625,8.810339946155347
2908,245,1064,829,64.23780022583696,7.516124982573286
2456,974,823,635,1480.4174932096314,8.09595341498568
2601,913,604,1339,4.753257850886563,5.833781921580147
2836,978,685,1395,3.0774864955595573,7.307179889783142
3056,270,1591,1416,4.162327951902829,6.4421799332552245
3107,395,628,1316,4.6651203955198834,5.984716666183974
2643,79,1244,537,5.291268654438918,5.160018858467601
2949,582,1367,969,6.190893276772362,3.598141786575121
2651,492,830,850,384.885677663503,8.515602760420514
3127,411,1281,514,3.959471419415876,6.626049319885205
2715,76,1578,972,3.8448133793145542,6.7250468453336865
2438,872,1326,550,3.3244422742393263,7.134031435317243
3100,319,1147,1050,61.81279946287423,5.286537353833113
2428,158,1484,745,4.532822656941435,6.1258696749201444
2685,489,1276,724,6.1644642475661495,3.6992353746077327
2641,693,1158,763,4.4886623737296665,6.120746610391393
2499,1002,1313,1375,183.03811761833555,3.6887988780002896
2696,767,906,448,5.811670278023622,4.384403428098223
2294,559,744,1090,6.146824549089022,3.7372699835859633
2637,154,696,1143,5.52058473464156,4.826246969944537
2216,825,1503,1174,6.499679555650502,2.9692736543371274
2821,594,692,1138,6.4467299417096475,3.063733451864567
2471,777,1063,630,5.405957213049715,5.0283899937899905
2355,242,1439,559,4.409283730582598,6.202047495600869
3104,800,609,719,4.2858058412427145,6.324459226227842
2225,670,1159,465,3.7389751884517963,6.813440572954627
2424,48,1104,1093,4.074129459517198,6.523535174646491
2511,282,1136,755,5.855769524216437,4.30630645007721
2521,246,907,1133,6.923276467177343,2.0138791820976447
3040,615,866,439,6.393810846278267,3.203592346273296
2557,443,1379,1061,6.702536088137456,2.3201601471886075
2434,568,851,790,60.485244300668356,2.7090800750587403
3031,63,904,1318,7.4715720084231085,3.022395152185893
2986,747,1016,1003,6.473250526444289,3.0936428232680098
2607,867,856,988,117.30652790917689,7.631997612172618
2444,304,1109,714,4.744468520157476,5.870433625480018
2745,324,956,878,805.5439924314096,6.292879090319069
3014,216,743,813,237.15903195287947,3.7238809692484742
2277,736,971,551,6.658375804925687,2.3477719698330453
2656,742,1336,688,5.926328318124942,4.177347965349134
2399,663,611,1363,4.321085238196967,6.289974902559922
3027,185,840,1146,41.14719077120273,4.506141076742437
2599,586,808,971,113.49357585375529,4.964389161990001
2623,660,1492,1112,6.332071901608326,3.3583562231005812
2154,65,910,1159,3.5096591082491533,6.995641772622369
2447,576,1573,774,4.418103579821161,6.193117013009528
2736,231,681,986,6.649616992706076,2.507340907291751
2555,126,924,606,5.494125186925871,4.866479197991238
2971,207,1443,647,4.215247047334208,6.392285752990968
2748,358,1411,1054,5.485305337687308,4.879784347903769
2912,412,1141,516,5.520584734641561,4.826246969944537
2846,965,1207,943,6.217352824488053,3.538331811698173
2503,947,1467,916,5.670552690206611,4.622634988637761
2534,159,794,1295,4.647419660023805,5.951640539930814
2671,348,1035,1006,502.2656941434981,2.017495635185801
2241,125,765,784,3.0774864955595573,7.307179889783142
3143,932,1333,970,4.188787499618519,6.417335882422636
2289,1019,627,499,486.4766380809961,5.560369882049304
2429,608,1039,626,5.476485488448744,4.8930374206754825
2401,386,811,975,6.596789452803125,2.8498336039798557
3131,187,1323,1203,60.14007995849482,1.1847267690097425
2472,772,684,488,626.4284188360241,2.538004020245561
2224,75,739,763,3.659596545304727,6.8779217942014546
2747,952,940,501,6.217444380016481,3.668329342015634
2770,701,945,509,5.661732840968048,4.6369755082061985
2926,228,934,1281,23.402203436384166,5.3384373573895685
2809,382,817,539,555.332438123722,0.5575372663791802
2259,758,1057,543,6.252662739951781,3.5015403354182792
2150,323,1461,1148,4.100589007232887,6.499361206663184
2741,1031,868,1081,6.526108584856716,2.839216293901169
3011,513,1258,511,4.956114383373516,5.595365464864094
2423,997,1479,1301,5.053132724997711,5.475016876530337
2596,484,1418,1290,41.14719077120274,4.506141076742436
2910,109,1356,1265,74.99099703970461,6.431185357052664
3027,281,1337,503,4.276985992004151,6.333020259944044
2255,413,1088,443,4.418103579821161,6.193117013009528
2323,867,694,526,311.998657185583,8.03369677039809
2258,94,922,1018,3.765434736167486,6.791604627911383
2248,136,1363,708,3.8889126255073707,6.687376967600536
3015,994,622,692,3.8536332285531176,6.717552929294064
2320,717,1143,1242,18.454847865230263,8.500956747837076
2530,324,1134,958,7.029175695059053,1.6761315459095072
2188,950,743,692,77.58400219733271,2.1593893170721574
2634,749,1257,1000,6.65843684194464,2.4772050422372214
3023,1002,626,1055,4.6650593585009315,5.9322911799203695
2612,945,619,569,79.86910611285747,5.721893762574817
2720,349,1555,801,4.162327951902829,6.4421799332552245
2197,419,736,1068,5.097231971190528,5.418855367007309
3027,557,756,588,6.093874935148168,3.8078466995399096
2764,358,1440,1212,5.943937498092593,4.106442623075413
2638,762,1529,921,4.418103579821161,6.193117013009528
2337,524,1269,1231,6.958403271584217,1.3687311514203697
2298,1000,1348,1054,6.0674153874324785,3.8626408654714557
3065,126,1071,844,77.9020050660726,2.2977320270318025
2643,751,642,749,77.81380657368697,1.9341258875265996
2185,511,1054,536,4.4886623737296665,6.120746610391393
2609,694,1498,931,5.979216895046846,4.038672432542266
2999,629,1514,783,4.347544785912656,6.263856680851079
3026,103,1465,462,4.594531083101901,6.034940960917501
2148,379,1079,806,4.2858058412427145,6.324459226227842
2706,200,1516,446,4.0035706656086925,6.58704581418225
2492,912,692,953,10.77272865993225,7.277989482231793
2398,419,1470,794,3.72133548997467,6.827902109969284
2586,543,1110,480,5.582323679311503,4.7304659323754485
2646,760,1272,830,5.476485488448745,4.893037420675483
2353,704,1297,925,6.720114749595631,2.1109688071904764
3050,81,1317,1038,5.996917630542924,4.081486970963651
2672,600,1385,1173,5.749900814844204,4.455822402293133
2254,635,957,1210,7.161839655751213,2.046007948983906
2748,779,994,518,5.873378704184088,4.237852663788701
2707,38,1257,1307,6.420361949522385,3.2805859835736197
2712,280,776,911,104.93511764885402,8.790868108609422
2431,865,1288,901,6.579027680288094,2.6777986767530995
2993,732,1325,696,3.906552323984497,6.67216785642946
2166,677,1103,1346,6.587847529526658,2.6498372258148812
2636,188,1115,713,6.446760460219124,3.11427862958885
3027,522,654,1034,5.485305337687308,4.879784347903769
3095,212,651,1257,4.691518906216621,5.903049388872816
2294,734,889,860,20.49043244727927,7.593589739989019
2826,602,1376,1325,39.01425214392529,6.929990537582082
2472,628,919,518,3.1568651387066256,7.252892966775824
2348,221,1481,1098,4.153538621173742,6.4745867805140795
3000,547,973,713,5.785180211798456,4.3950026479955335
2958,530,954,1371,6.33204138309885,3.311537528452735
3074,494,1351,513,4.35636463515122,6.255101499875922
2497,449,1521,1037,5.035493026520585,5.49722177702728
2860,500,1031,1207,60.47639393292031,2.6813985325591534
2583,722,905,729,800.8178960539566,5.833191376021487
2292,289,1068,841,3.906552323984497,6.67216785642946
2158,314,1494,1184,3.5713980529190956,6.947802298949744
2432,472,1117,650,6.464339121677298,2.9632364005235203
2356,666,1393,1031,6.6319467757194746,2.504887518745075
3070,458,1096,872,5.8821985534226515,4.221714604902114
2510,995,1167,1218,414.1239661854914,2.4781029694509726
2272,909,929,1017,150.36255989257478,5.533504436151434
2974,60,785,445,10.746177556688131,7.259546177601357
2620,203,1256,761,5.55589465010529,4.8044623185623285
2603,824,1388,1372,264.94918668172255,8.75586790612504
2354,505,744,661,6.932035279396954,1.8100249426854247
2583,862,1201,998,5.4059266945402396,4.997236604712642
2155,496,701,751,4.52394177068392,6.083931749038957
2275,754,847,429,5.247169408246101,5.220605776384518
2591,451,719,1310,5.176610614337596,5.315347836565628
2638,628,1039,1277,97.3941465498825,5.667561278344622
2185,378,1150,497,3.544938505203406,6.968412126076522
2877,701,1361,1240,4.894375438703574,5.669756922547954
2381,249,909,540,4.082949308755761,6.515499090190556
2352,237,623,1004,5.194250312814723,5.291909543137914
3044,774,1561,1062,4.506302072206794,6.102392437130976
3130,427,1138,571,5.4147465437788025,4.984385458734648
2149,856,990,885,7.46272164067507,2.997869712591337
2419,853,712,576,1852.8623310037538,8.660544985040797
2832,1024,1550,1025,3.3509018219550164,7.114721513005572
2844,189,1106,632,5.758720664082766,4.440721833078122
3079,764,806,1092,4.735618152409438,5.853722710495087
2189,144,1102,1288,4.753257850886563,5.833781921580147
2667,999,687,988,6.790734580523087,1.965876705733884
2800,470,1131,1117,1178.0507827997683,7.152274536722917
2853,122,1232,1177,135.44969023712875,7.8213219054049885
2415,888,925,548,23.968626972258672,4.990194917319371
2649,790,879,518,6.993896298104801,1.8535093161376612
2261,217,703,1145,4.779717398602252,5.803641750507228
2654,94,1329,562,4.003570665608692,6.587045814182251
3060,737,1324,1396,6.402661214026308,3.229485109212562
2234,800,1530,930,3.7830744346446123,6.776950851593713
2867,950,996,940,6.579210791344951,3.007352587702479
3022,551,1345,703,4.982573931089206,5.562969149731777
2762,720,1339,846,6.411420026245918,3.1079213223897426
2891,840,1288,452,3.783074434644613,6.776950851593713
3038,836,1077,810,6.217383342997528,3.5821885389815207
2827,782,1098,1351,5.7763908810693705,4.445578424944549
2730,176,1193,1158,30.093081453901785,8.202739315845605
2863,243,1102,1139,1359.8568681905576,8.845547410105874
2703,659,785,1306,6.2614825891903445,3.48103048963893
2998,833,853,963,5.705801568651388,4.530312792574347
2565,501,850,492,6.217413861507004,3.6255147835973696
2196,810,1468,561,4.2858058412427145,6.324459226227842
2348,867,869,1015,95.96533097323528,3.656824792979895
2970,66,638,1296,4.065309610278634,6.53154946210659
2244,244,600,1381,3.1656849879451894,7.246782311686551
2760,1032,1197,502,3.33326212347789,7.127611521079064
2958,551,1205,1253,9.153111362041077,5.8338358919480795
2208,396,1358,506,4.673879207739494,5.922573092630074
2671,414,1514,516,4.576860866115299,6.027900781370615
3053,876,1177,694,3.897732474745933,6.679782563476367
3014,463,1415,450,2.9275490585039825,7.406315775571059
2151,79,733,1258,5.211890011291849,5.268307914681961
2538,661,749,1184,8.037965025788141,4.236322613915616
2883,672,869,1037,6.702475051118504,2.181430011030273
2267,182,695,504,5.4059266945402396,4.997236604712642
2865,891,777,739,6.393780327768793,3.154478082119833
2642,773,1292,1232,272.7976928006836,2.9600549355047527
2758,682,713,733,87.64821314127019,8.755045459561648
2533,338,1580,1377,6.252632221442306,3.456660838840729
2333,222,1087,720,4.93847468489639,5.616789955511844
3084,861,1402,1324,4.964934232612079,5.584601503840675
2720,428,699,1164,6.941007721182897,2.1638363363614617
2398,122,909,861,4.9472945341349535,5.606094882768829
2683,706,1524,1349,4.806176946317943,5.77322296577702
2553,416,816,1116,14.127018036439102,8.707160735727095
2714,518,1028,1199,256.5501876888333,6.199782102271981
2645,402,1054,610,6.155613879818111,3.676078881869252
2833,530,731,781,46.34235663930174,7.3915143218209165
3010,38,829,482,11.303750724814602,7.618100237160053
2495,981,711,430,271.0116885891293,4.575426136986127
2596,671,604,700,41.58085879085665,3.630334114742601
2347,906,1581,1243,6.755577257606739,2.3922638690605122
2636,469,1498,711,4.047669911801508,6.547512965981135
2549,1003,1120,1073,19.640797143467513,8.016845622168121
2219,424,1207,1335,5.864558854945524,4.253911213840386
2479,975,1295,1403,131.14841151158174,2.6533987016130696
3007,122,1144,1179,1385.3370769371618,5.76487166999057
3109,1019,639,601,4.885555589465011,5.680249964009089
3064,57,795,812,255.22263252662742,5.121113704029286
2256,730,1057,1283,7.400860621967224,2.9809260890504565
2457,62,1337,481,4.285805841242714,6.324459226227844
2304,910,1520,1081,6.6584673604541145,2.5394488807548896
