m0,m1,m2,m3,voltage_mV,std_mV
3050,371,1199,1040,6.014496292001099,3.9694319173458994
2767,415,1105,622,6.208563493758965,3.6020144755636325
2601,140,1119,536,5.211890011291849,5.268307914681961
3033,368,1304,663,5.009033478804896,5.530256469731811
2170,700,594,1396,5.335367900631733,5.098330616979802
2720,863,613,989,6.7466353343302705,2.150779372434434
2399,287,1026,1002,6.2614520706808685,3.4358831822905582
2453,154,1110,786,5.361827448347423,5.060772312842661
2878,913,1548,994,4.88555558946501,5.6802499640090875
2790,33,1282,1304,9.046906949064606,5.710401025973671
2837,930,1126,512,4.779717398602251,5.8036417505072295
2253,697,1060,1301,7.763634144108401,3.7308746297526545
2468,595,1397,737,5.106051820429091,5.407509915677526
2666,898,733,978,7.383159886471145,2.9305223286468975
2428,669,1251,1156,42.42164372692038,1.8127273010902256
3119,973,688,1049,5.238349559007538,5.232594379895262
2881,165,985,613,5.458906826990569,4.982473916467533
2170,99,1507,639,5.864558854945525,4.253911213840385
2613,93,1251,1328,6.905606250190741,2.0132271756712434
2154,678,948,1412,5.5999633777886295,4.702592754445912
2649,718,1474,834,5.397106845301676,5.010039259949297
2704,371,1326,1165,18.941618091372415,8.333851406190657
2246,637,1009,678,6.30558183538316,3.3762675136534406
2769,241,846,622,140.04303109836113,8.838850350719055
2617,263,718,700,18.844264046143987,8.313463758462841
2879,1017,1563,538,5.520615253151037,4.858496172961466
2880,582,1356,785,6.0674153874324785,3.8626408654714557
2544,270,1025,1285,7.1000091555528435,2.088025185696974
2172,260,600,626,3.9241920224616234,6.656877254690981
2633,920,1089,1100,6.693746757408369,2.4179305725007505
2586,380,852,1124,24.87136448255867,4.57679549209924
2770,573,715,457,222.2904141361736,6.733257179082706
2284,817,774,1265,7.055757316812647,1.8939772188713568
2881,254,833,935,634.2521439252907,8.82610217597434
2933,563,798,880,12.879116183965577,8.351479191753734
2934,1012,1277,1014,5.679342020935699,4.574220750626256
2292,372,1479,819,4.832636494033632,5.742521139846957
2307,444,986,1153,6.98513748588519,2.0533142745437574
2342,482,1565,1120,4.982573931089206,5.562969149731777
2884,500,765,447,36.960966826380194,8.149550108117856
2785,625,1294,765,6.50846888637959,2.8908047895264137
2411,374,1078,845,6.076235236671042,3.8444831528161085
2904,665,1499,888,5.591143528550067,4.716558180019255
2677,896,1079,906,5.467665639210181,4.906238838329559
2626,553,1581,1216,6.914517654957732,2.1988803954390486
3067,845,742,564,6.437879573961609,3.036556036604876
2745,1011,1342,1071,6.9232764671773435,2.0138791820976447
2546,183,1290,1028,6.1732535782952365,3.6373618585416962
2352,877,1553,785,5.714621417889952,4.515547476659729
2997,808,987,1245,6.4467299417096475,3.0637334518645667
3082,921,1556,1388,5.485305337687309,4.879784347903767
3058,857,702,505,5.617603076265755,4.674486813870047
2989,847,856,849,6.587847529526658,2.6498372258148812
2198,821,909,1296,6.896725363933226,1.8929275623039228
2953,767,1041,865,6.543748283333842,2.7865612640016035
3066,940,995,1144,5.264809106723228,5.196500686980778
2234,804,1041,429,5.405926694540239,4.997236604712643
2890,482,1123,856,5.467696157719657,4.937965979686333
2330,972,1528,507,4.744438001647999,5.843767477381458
2790,627,1432,895,5.37946714682455,5.03550057623832
2450,260,851,1328,5.220709860530412,5.256445162869301
2427,760,1020,847,41.72246467482528,3.3446428491984617
2921,592,594,571,25.384685811944937,4.727090696198532
3012,448,1005,851,11.702017273476363,7.839967276369667
2547,289,645,1174,6.085146641438032,3.9467485056029146
2710,460,1166,617,6.411389507736442,3.057270689757489
3068,68,1198,658,6.323252052369763,3.379794837884464
2568,957,1390,464,4.4886623737296665,6.120746610391393
3105,144,788,606,1492.2238837855161,3.3944362218829522
3130,181,1394,766,5.520645771660512,4.890532722372978
2187,705,862,1276,6.076265755180517,3.884886361892592
3102,997,765,975,5.053132724997711,5.475016876530337
2925,826,720,853,6.4467299417096475,3.063733451864567
2552,225,924,814,6.3584704123050635,3.196827327191926
2464,996,1453,463,5.423596911526841,5.002799087413209
2155,251,1136,430,5.097231971190528,5.418855367007309
2409,262,643,1118,5.8910184026612145,4.205496121865464
3142,963,1380,1248,4.8590960417493205,5.711531708331185
2967,708,861,570,6.049775688955352,3.898642738673664
2547,385,738,690,14.03851435895871,8.671554007472416
2170,896,1054,519,6.393780327768793,3.154478082119833
2591,261,1035,1313,11.879024628437147,7.930166562121561
2481,424,928,930,40.44801171910764,5.493961571604835
3057,317,1290,526,5.485305337687308,4.879784347903769
2283,1002,956,724,201.42146061586357,1.041750772010662
2783,564,951,1336,7.135319071016573,2.0096041515989955
2661,384,1414,842,5.494155705435347,4.898463702761891
2159,536,820,865,6.34089175084689,3.3367565564189956
2550,491,1232,933,5.829340495010225,4.389109168332429
2690,494,906,727,472.32282479323703,8.150972364386044
3095,761,1357,539,4.8414563432721955,5.732223514974926
2471,314,1008,443,4.426923429059725,6.1841610551865385
2354,852,854,571,92.47267067476425,6.6341215147602135
2686,449,836,1009,201.4302804651021,0.9647157386663323
2188,869,752,1160,6.861293374431593,1.6244051189090365
2721,436,921,1145,147.477340006714,4.018096198806518
