iteration,motor_pos,voltage,direction
861,2918,161.31542405468917,forward
862,2919,139.308908352916,forward
863,2920,140.57893612475968,forward
864,2921,139.3527024140141,forward
865,2922,135.38933988464,forward
866,2923,131.75443281350132,forward
867,2924,132.279961546678,forward
868,2925,131.3383892330698,forward
869,2926,131.46977141636398,forward
870,2927,130.3749198889126,forward
871,2928,130.83475753044218,forward
872,2929,126.01741080965603,forward
873,2930,126.5429395428327,forward
874,2931,125.09773552659685,forward
875,2932,113.14195684682758,forward
876,2933,105.85024567400126,forward
877,2934,104.68970305490278,forward
878,2935,95.51484725486007,forward
879,2936,103.288293099765,forward
880,2937,92.27408673360394,forward
881,2938,93.93826105533005,forward
882,2939,91.6171758171331,forward
883,2940,91.83614612262338,forward
884,2941,85.31083101901302,forward
885,2942,87.67571031830805,forward
886,2943,85.31083101901302,forward
887,2944,81.36936552018798,forward
888,2945,85.11375774407178,forward
889,2946,80.80004272591327,forward
890,2947,79.6613971373638,forward
891,2948,73.02659688100833,forward
892,2949,70.53033539841915,forward
893,2950,69.43548387096773,forward
894,2951,68.4720145268105,forward
895,2952,69.54496902371288,forward
896,2953,68.29683828241828,forward
897,2954,55.487075411236916,forward
898,2955,47.05671864986114,forward
899,2956,45.48013245033112,forward
900,2957,48.28295236060671,forward
901,2958,50.60403759880367,forward
902,2959,44.97650074770348,forward
903,2960,45.720999786370434,forward
904,2961,44.801324503311264,forward
905,2962,44.450972014526805,forward
906,2963,43.77216406750694,forward
907,2964,44.73563341166417,forward
908,2965,43.88164922025208,forward
909,2966,43.772164067506935,forward
910,2967,43.618884853663744,forward
911,2968,43.750267036957915,forward
912,2969,43.684575945310826,forward
913,2970,43.596987823114716,forward
914,2971,42.305063020722066,forward
915,2972,42.61162144840846,forward
916,2973,41.86712240974151,forward
917,2974,42.239371929074984,forward
918,2975,42.58972441785943,forward
919,2976,41.01313821832941,forward
920,2977,40.24674214911344,forward
921,2978,42.12988677632984,forward
922,2979,42.173680837427895,forward
923,2980,38.670155949583425,forward
924,2981,37.81617175817133,forward
925,2982,38.47308267464217,forward
926,2983,35.604571672719494,forward
927,2984,33.63383892330698,forward
928,2985,32.232428968169195,forward
929,2986,31.94776757103183,forward
930,2987,32.626575518051695,forward
931,2988,34.00608844264046,forward
932,2989,29.560991241187782,forward
933,2990,24.349497970519117,forward
934,2991,21.656163212988677,forward
935,2992,24.042939542832727,forward
936,2993,25.860393078402048,forward
937,2994,26.97714163640248,forward
938,2995,21.130634479812006,forward
939,2996,22.116000854518266,forward
940,2997,19.2474898525956,forward
941,2998,16.181905575731683,forward
942,2999,20.21095919675283,forward
943,3000,18.086947233497114,forward
944,3001,13.838923306985686,forward
945,3002,15.152745139927365,forward
946,3003,17.145374919888912,forward
947,3004,13.335291604358043,forward
948,3005,10.11642811365093,forward
949,3006,11.233176671651355,forward
950,3007,11.036103396710105,forward
951,3008,12.2842341380047,forward
952,3009,8.561738944669942,forward
953,3010,8.736915189062165,forward
954,3011,7.1822260200811785,forward
955,3012,5.64943388164922,forward
956,3013,8.496047853022857,forward
957,3014,7.335505233924374,forward
958,3015,7.729651783806878,forward
959,3016,8.715018158513137,forward
960,3017,5.605639820551164,forward
961,3018,7.401196325571458,forward
962,3019,7.094637897885067,forward
963,3020,8.167592394787437,forward
964,3021,5.299081392864772,forward
965,3022,7.16032898953215,forward
966,3023,4.861140781884212,forward
967,3024,6.503418073061312,forward
968,3025,4.773552659688101,forward
969,3026,3.7881862849818417,forward
970,3027,4.094744712668232,forward
971,3028,6.897564622943816,forward
972,3029,5.43046357615894,forward
973,3030,7.685857722708823,forward
974,3031,5.233390301217688,forward
975,3032,5.21149327066866,forward
976,3033,4.335612048707541,forward
977,3034,5.080111087374492,forward
978,3035,4.707861568041016,forward
979,3036,1.8831446272164067,forward
980,3037,4.423200170903653,forward
981,3038,3.218863490707114,forward
982,3039,3.810083315530869,forward
983,3040,3.2845545823541973,forward
984,3041,2.189703054902798,forward
985,3042,2.561952574236274,forward
986,3043,3.503524887844477,forward
987,3044,2.8028199102755815,forward
988,3045,2.912305063020722,forward
989,3046,3.4159367656483655,forward
990,3047,2.0802179021576586,forward
991,3048,1.401409955137791,forward
992,3049,1.4889980773339029,forward
993,3050,2.71523178807947,forward
994,3051,2.71523178807947,forward
995,3052,3.0436872463148896,forward
996,3053,3.2626575518051695,forward
997,3054,2.49626148258919,forward
998,3055,3.065584276863918,forward
999,3056,2.2991882076479384,forward
1000,3057,3.1312753685110013,forward
1001,3058,2.0145268105105743,forward
1002,3059,2.255394146549882,forward
1003,3060,2.4962614825891896,forward
1004,3061,2.408673360393078,forward
1005,3062,1.4889980773339029,forward
1006,3063,1.7955565050202944,forward
1007,3064,2.3867763298440505,forward
1008,3065,1.9050416577654345,forward
1009,3066,2.60574663533433,forward
1010,3067,1.423306985686819,forward
1011,3068,1.248130741294595,forward
1012,3069,1.8393505661183505,forward
1013,3070,1.6422772911770989,forward
1014,3071,1.160542619098483,forward
1015,3072,1.9488357188634904,forward
1016,3073,1.0072634052552873,forward
1017,3074,1.554689168980987,forward
1018,3075,1.7079683828241827,forward
1019,3076,2.583849604785302,forward
1020,3077,0.9853663747062593,forward
1021,3078,2.27729117709891,forward
1022,3079,1.204336680196539,forward
1023,3080,2.1021149327066864,forward
1024,3081,1.5765861995300148,forward
1025,3082,1.5546891689809867,forward
1026,3083,0.8977782525101472,forward
1027,3084,0.8101901303140354,forward
1028,3085,1.4233069856868188,forward
1029,3086,1.357615894039735,forward
1030,3087,0.9415723136082034,forward
1031,3088,0.9634693441572313,forward
1032,3089,1.248130741294595,forward
1033,3090,1.1824396496475111,forward
1034,3091,1.686071352275155,forward
1035,3092,2.2991882076479384,forward
1036,3093,1.8831446272164065,forward
1037,3094,1.226233710745567,forward
1038,3095,1.8393505661183505,forward
1039,3096,1.686071352275155,forward
1040,3097,1.2043366801965392,forward
1041,3098,1.2262337107455672,forward
1042,3099,1.4889980773339029,forward
1043,3100,1.270027771843623,forward
1044,3101,1.9269386883144626,forward
1045,3102,1.6422772911770986,forward
1046,3103,1.160542619098483,forward
1047,3104,2.1021149327066864,forward
1048,3105,1.7736594744712668,forward
1049,3106,2.124011963255714,forward
1050,3107,1.8831446272164067,forward
1051,3108,1.9707327494125184,forward
1052,3109,1.4671010467848749,forward
1053,3110,2.0364238410596025,forward
1054,3111,0.8320871608630634,forward
1055,3112,1.2700277718436233,forward
1056,3113,1.6422772911770989,forward
1057,3114,2.737128818628498,forward
1058,3115,2.036423841059602,forward
1059,3116,1.5546891689809867,forward
1060,3117,2.3648792992950223,forward
1061,3118,3.2845545823541977,forward
1062,3119,2.846613971373638,forward
1063,3120,2.649540696432386,forward
1064,3121,2.2116000854518267,forward
1065,3122,3.4597308267464215,forward
1066,3123,1.5984832300790426,forward
1067,3124,1.248130741294595,forward
1068,3125,2.868511001922666,forward
1069,3126,1.686071352275155,forward
1070,3127,2.430570390942106,forward
1071,3128,2.2553941465498824,forward
1072,3129,2.693334757530442,forward
1073,3130,4.926831873531297,forward
1074,3131,4.007156590472121,forward
1075,3132,3.328348643452254,forward
1076,3133,1.6203802606280708,forward
1077,3134,4.510788293099765,forward
1078,3135,2.2334971160008545,forward
1079,3136,2.2334971160008545,forward
1080,3137,1.7079683828241827,forward
1081,3138,2.60574663533433,forward
1082,3139,2.124011963255714,forward
1083,3140,3.525421918393506,forward
1084,3141,3.7224951933347574,forward
1085,3142,4.007156590472121,forward
1086,3143,2.8466139713736376,forward
1087,3144,2.189703054902798,forward
1088,3145,2.780922879726554,forward
1089,3146,2.846613971373638,forward
1090,3147,4.401303140354624,forward
1091,3148,2.999893185216834,forward
1092,3149,1.313821832941679,forward
1093,3150,1.532792138431959,forward
1094,3151,4.707861568041016,forward
1095,3152,2.780922879726554,forward
1096,3153,4.379406109805597,forward
1097,3154,3.4597308267464215,forward
1098,3155,3.7443922238837852,forward
1099,3156,3.218863490707114,forward
1100,3157,4.948728904080324,forward
1101,3158,3.7443922238837852,forward
1102,3159,3.9852595599230924,forward
1103,3160,4.160435804315317,forward
1104,3161,2.9560991241187775,forward
1105,3162,3.065584276863918,forward
1106,3163,2.71523178807947,forward
1107,3164,2.3648792992950223,forward
1108,3165,3.6130100405896175,forward
1109,3166,3.3064516129032255,forward
1110,3167,2.627643665883358,forward
1111,3168,3.5473189489425336,forward
1112,3169,3.065584276863918,forward
1113,3170,6.174962614825891,forward
1114,3171,3.5692159794915614,forward
1115,3172,3.218863490707114,forward
1116,3173,2.9342020935697497,forward
1117,3174,3.700598162785729,forward
1118,3175,2.802819910275582,forward
1119,3176,2.5181585131382183,forward
1120,3177,2.27729117709891,forward
1121,3178,3.810083315530869,forward
1122,3179,6.634800256355479,forward
1123,3180,2.9342020935697497,forward
1124,3181,4.248023926511428,forward
1125,3182,3.8976714377269808,forward
1126,3183,3.963362529374065,forward
1127,3184,3.744392223883785,forward
1128,3185,5.1020081179235195,forward
1129,3186,2.8466139713736385,forward
1130,3187,4.160435804315317,forward
1131,3188,4.226126895962401,forward
1132,3189,2.3429822687459945,forward
1133,3190,7.094637897885066,forward
1134,3191,5.299081392864773,forward
1135,3192,7.094637897885066,forward
1136,3193,4.55458235419782,forward
1137,3194,5.167699209570604,forward
1138,3195,6.393932920316171,forward
1139,3196,3.2626575518051695,forward
1140,3197,4.510788293099764,forward
1141,3198,5.123905148472549,forward
1142,3199,4.8830378124332405,forward
1143,3200,5.737022003845332,forward
1144,3201,4.707861568041016,forward
1145,3202,3.700598162785729,forward
1146,3203,3.897671437726981,forward
1147,3204,5.715124973296304,forward
1148,3205,5.9559923093356115,forward
1149,3206,4.7297585985900445,forward
1150,3207,4.13853877376629,forward
1151,3208,6.678594317453535,forward
1152,3209,3.240760521256142,forward
1153,3210,5.342875453962828,forward
1154,3211,3.525421918393506,forward
1155,3212,7.7953428754539615,forward
1156,3213,6.8756675923947865,forward
1157,3214,7.751548814355906,forward
1158,3215,8.671224097415081,forward
1159,3216,7.247917111728262,forward
1160,3217,4.204229865413374,forward
1161,3218,5.53994872890408,forward
1162,3219,5.890301217688528,forward
1163,3220,8.189489425336465,forward
1164,3221,5.211493270668661,forward
1165,3222,6.174962614825891,forward
1166,3223,6.612903225806451,forward
1167,3224,5.080111087374493,forward
1168,3225,4.664067506942961,forward
1169,3226,8.14569536423841,forward
1170,3227,6.240653706472975,forward
1171,3228,5.934095278786583,forward
1172,3229,5.277184362315744,forward
1173,3230,7.094637897885066,forward
1174,3231,6.218756675923947,forward
1175,3232,6.634800256355478,forward
1176,3233,6.72238837855159,forward
1177,3234,6.306344798120059,forward
1178,3235,9.87556077761162,forward
1179,3236,4.7297585985900445,forward
1180,3237,3.1531723990600296,forward
1181,3238,3.3064516129032255,forward
1182,3239,4.664067506942961,forward
1183,3240,5.496154667806024,forward
1184,3241,7.094637897885066,forward
1185,3242,3.810083315530869,forward
1186,3243,5.058214056825465,forward
1187,3244,5.233390301217688,forward
1188,3245,4.707861568041016,forward
1189,3246,6.437726981414228,forward
1190,3247,4.839243751335184,forward
1191,3248,7.226020081179235,forward
1192,3249,5.518051698355052,forward
1193,3250,7.532578508865627,forward
1194,3251,4.7297585985900445,forward
1195,3252,7.423093356120487,forward
1196,3253,7.226020081179235,forward
1197,3254,5.934095278786583,forward
1198,3255,5.342875453962828,forward
1199,3256,6.393932920316171,forward
1200,3257,8.452253791924802,forward
1201,3258,8.058107242042299,forward
1202,3259,7.5106814783166,forward
1203,3260,4.13853877376629,forward
1204,3261,4.7297585985900445,forward
1205,3262,6.875667592394786,forward
1206,3263,6.109271523178807,forward
1207,3264,5.758919034394359,forward
1208,3265,6.393932920316171,forward
1209,3266,6.897564622943816,forward
1210,3267,5.10200811792352,forward
1211,3268,4.094744712668233,forward
1212,3269,7.050843836787012,forward
1213,3270,5.999786370433667,forward
1214,3271,10.072634052552873,forward
1215,3272,6.919461653492843,forward
1216,3273,7.357402264473404,forward
1217,3274,6.328241828669087,forward
1218,3275,5.824610126041444,forward
1219,3276,7.3355052339243745,forward
1220,3277,5.737022003845332,forward
1221,3278,7.5106814783166,forward
1222,3279,4.072847682119205,forward
1223,3280,3.5254219183935054,forward
1224,3281,5.277184362315744,forward
1225,3282,2.60574663533433,forward
1226,3283,3.37214270455031,forward
1227,3284,3.547318948942533,forward
1228,3285,4.401303140354624,forward
1229,3286,7.751548814355907,forward
1230,3287,5.145802179021576,forward
1231,3288,5.496154667806024,forward
1232,3289,7.357402264473402,forward
1233,3290,5.890301217688528,forward
1234,3291,3.1093783379619735,forward
1235,3292,3.6130100405896175,forward
1236,3293,5.058214056825465,forward
1237,3294,4.707861568041016,forward
1238,3295,5.758919034394359,forward
1239,3296,6.74428540910062,forward
1240,3297,5.364772484511857,forward
1241,3298,7.685857722708823,forward
1242,3299,6.766182439649647,forward
1243,3300,5.299081392864772,forward
1244,3301,5.737022003845332,forward
1245,3302,3.4378337961973933,forward
1246,3303,4.204229865413373,forward
1247,3304,3.6130100405896175,forward
1248,3305,3.7662892544328135,forward
1249,3306,4.8830378124332405,forward
1250,3307,3.4159367656483655,forward
1251,3308,3.985259559923093,forward
1252,3309,5.518051698355052,forward
1253,3310,5.474257637256996,forward
1254,3311,5.474257637256995,forward
1255,3312,4.138538773766289,forward
1256,3313,5.255287331766716,forward
1257,3314,2.759025849177526,forward
1258,3315,3.6349070711386453,forward
1259,3316,6.021683400982696,forward
1260,3317,6.481521042512283,forward
1261,3318,5.233390301217688,forward
1262,3319,4.664067506942961,forward
1263,3320,5.999786370433667,forward
1264,3321,5.167699209570604,forward
1265,3322,3.6349070711386453,forward
1266,3323,5.014419995727408,forward
1267,3324,5.3209784234138,forward
1268,3325,4.401303140354624,forward
1269,3326,3.37214270455031,forward
1270,3327,2.5400555436872465,forward
1271,3328,2.912305063020722,forward
1272,3329,5.0363170262764365,forward
1273,3330,4.2699209570604575,forward
1274,3331,3.04368724631489,forward
1275,3332,6.350138859218115,forward
1276,3333,3.634907071138645,forward
1277,3334,3.2845545823541977,forward
1278,3335,3.065584276863918,forward
1279,3336,3.547318948942533,forward
1280,3337,5.123905148472548,forward
1281,3338,3.5473189489425336,forward
1282,3339,3.2626575518051695,forward
1283,3340,4.466994232001709,forward
1284,3341,2.693334757530442,forward
1285,3342,3.218863490707114,forward
1286,3343,3.1969664601580856,forward
1287,3344,6.503418073061311,forward
1288,3345,3.810083315530869,forward
1289,3346,3.7005981627857296,forward
1290,3347,2.9998931852168336,forward
1291,3348,3.6130100405896175,forward
1292,3349,2.780922879726554,forward
1293,3350,2.2116000854518263,forward
1294,3351,3.2407605212561417,forward
1295,3352,2.561952574236274,forward
1296,3353,3.2407605212561417,forward
1297,3354,2.2553941465498824,forward
1298,3355,5.10200811792352,forward
1299,3356,2.8028199102755815,forward
1300,3357,4.839243751335185,forward
1301,3358,3.853877376628925,forward
1302,3359,4.313715018158513,forward
1303,3360,2.8028199102755815,forward
1304,3361,3.678701132236701,forward
1305,3362,3.394039735099337,forward
1306,3363,3.306451612903226,forward
1307,3364,3.831980346079897,forward
1308,3365,3.1093783379619735,forward
1309,3366,2.540055543687246,forward
1310,3367,3.7662892544328135,forward
1311,3368,2.561952574236274,forward
1312,3369,3.043687246314889,forward
1313,3370,3.525421918393506,forward
1314,3371,1.7298654133732108,forward
1315,3372,2.583849604785302,forward
1316,3373,1.4233069856868188,forward
1317,3374,3.5692159794915614,forward
1318,3375,3.5692159794915614,forward
1319,3376,2.1021149327066864,forward
1320,3377,1.8831446272164065,forward
1321,3378,2.0145268105105743,forward
1322,3379,2.0802179021576586,forward
1323,3380,3.875774407177953,forward
1324,3381,1.9488357188634906,forward
1325,3382,4.269920957060457,forward
1326,3383,3.1531723990600296,forward
1327,3384,1.9269386883144626,forward
1328,3385,1.335718863490707,forward
1329,3386,2.1678060243537702,forward
1330,3387,3.1093783379619735,forward
1331,3388,3.8757744071779534,forward
1332,3389,1.8831446272164065,forward
1333,3390,2.430570390942106,forward
1334,3391,2.408673360393078,forward
1335,3392,3.021790215765862,forward
1336,3393,5.583742790002136,forward
1337,3394,2.6933347575304425,forward
1338,3395,3.525421918393506,forward
1339,3396,2.3429822687459945,forward
1340,3397,1.8174535355693224,forward
1341,3398,3.6130100405896175,forward
1342,3399,2.693334757530442,forward
1343,3400,2.0364238410596025,forward
1344,3401,0.9196752830591752,forward
1345,3402,2.0802179021576586,forward
1346,3403,2.4524674214911344,forward
1347,3404,2.868511001922666,forward
1348,3405,2.1021149327066864,forward
1349,3406,2.0802179021576586,forward
1350,3407,1.467101046784875,forward
1351,3408,1.9707327494125184,forward
1352,3409,1.8612475966673787,forward
1353,3410,1.335718863490707,forward
1354,3411,1.379512924588763,forward
1355,3412,1.686071352275155,forward
1356,3413,1.4233069856868188,forward
1357,3414,1.138645588549455,forward
1358,3415,1.138645588549455,forward
1359,3416,1.7079683828241827,forward
1360,3417,1.9707327494125186,forward
1361,3418,3.175069429609058,forward
1362,3419,2.780922879726554,forward
1363,3420,1.8831446272164067,forward
1364,3421,1.313821832941679,forward
1365,3422,3.1093783379619735,forward
1366,3423,1.7736594744712668,forward
1367,3424,1.664174321726127,forward
1368,3425,2.2116000854518263,forward
1369,3426,2.8466139713736376,forward
1370,3427,2.5181585131382183,forward
1371,3428,1.226233710745567,forward
1372,3429,2.124011963255714,forward
1373,3430,1.335718863490707,forward
1374,3431,1.9926297799615464,forward
1375,3432,1.335718863490707,forward
1376,3433,2.1897030549027985,forward
1377,3434,2.2116000854518263,forward
1378,3435,1.4671010467848749,forward
1379,3436,2.4524674214911344,forward
1380,3437,1.8174535355693229,forward
1381,3438,1.8393505661183502,forward
1382,3439,1.6860713522751547,forward
1383,3440,1.5984832300790428,forward
1384,3441,1.6422772911770986,forward
1385,3442,0.9196752830591752,forward
1386,3443,1.379512924588763,forward
1387,3444,1.9488357188634904,forward
1388,3445,1.138645588549455,forward
1389,3446,2.2553941465498824,forward
1390,3447,3.4597308267464215,forward
1391,3448,2.1459089938047424,forward
1392,3449,1.7517624439222386,forward
1393,3450,2.780922879726554,forward
1394,3451,1.8831446272164067,forward
1395,3452,0.8977782525101472,forward
1396,3453,3.021790215765862,forward
1397,3454,2.430570390942106,forward
1398,3455,2.7809228797265537,forward
1399,3456,0.9634693441572313,forward
1399,3456,2.474364452040162,backwards
1399,3455,2.408673360393078,backwards
1399,3454,2.1678060243537702,backwards
1399,3453,2.27729117709891,backwards
1399,3452,1.1167485580004273,backwards
1399,3451,2.9779961546678058,backwards
1399,3450,3.5473189489425336,backwards
1399,3449,2.2334971160008545,backwards
1399,3448,1.664174321726127,backwards
1399,3447,1.7517624439222386,backwards
1399,3446,2.4524674214911344,backwards
1399,3445,1.9926297799615464,backwards
1399,3444,1.5546891689809867,backwards
1399,3443,3.9195684682760095,backwards
1399,3442,1.6422772911770986,backwards
1399,3441,1.2043366801965392,backwards
1399,3440,1.8612475966673787,backwards
1399,3439,2.3648792992950223,backwards
1399,3438,2.233497116000854,backwards
1399,3437,2.0583208716086308,backwards
1399,3436,1.335718863490707,backwards
1399,3435,1.686071352275155,backwards
1399,3434,2.4524674214911344,backwards
1399,3433,1.8174535355693229,backwards
1399,3432,2.38677632984405,backwards
1399,3431,1.379512924588763,backwards
1399,3430,1.4671010467848749,backwards
1399,3429,1.7079683828241827,backwards
1399,3428,2.912305063020722,backwards
1399,3427,1.9269386883144626,backwards
1399,3426,2.1678060243537702,backwards
1399,3425,2.649540696432386,backwards
1399,3424,2.255394146549882,backwards
1399,3423,2.71523178807947,backwards
1399,3422,2.0802179021576586,backwards
1399,3421,3.5473189489425336,backwards
1399,3420,1.532792138431959,backwards
1399,3419,1.9707327494125186,backwards
1399,3418,3.1969664601580856,backwards
1399,3417,2.868511001922666,backwards
1399,3416,4.642170476393932,backwards
1399,3415,1.4671010467848749,backwards
1399,3414,2.2991882076479384,backwards
1399,3413,3.985259559923093,backwards
1399,3412,4.313715018158513,backwards
1399,3411,3.9852595599230924,backwards
1399,3410,2.846613971373638,backwards
1399,3409,2.5400555436872465,backwards
1399,3408,1.357615894039735,backwards
1399,3407,1.4014099551377908,backwards
1399,3406,3.2845545823541977,backwards
1399,3405,2.3648792992950223,backwards
1399,3404,2.583849604785302,backwards
1399,3403,2.912305063020722,backwards
1399,3402,3.4159367656483655,backwards
1399,3401,2.38677632984405,backwards
1399,3400,2.4524674214911344,backwards
1399,3399,3.5692159794915614,backwards
1399,3398,3.963362529374065,backwards
1399,3397,2.0583208716086303,backwards
1399,3396,3.744392223883785,backwards
1399,3395,1.335718863490707,backwards
1399,3394,2.759025849177526,backwards
1399,3393,2.5619525742362743,backwards
1399,3392,2.430570390942106,backwards
1399,3391,3.175069429609058,backwards
1399,3390,3.2407605212561412,backwards
1399,3389,3.350245674001281,backwards
1399,3388,3.8538773766289256,backwards
1399,3387,2.2116000854518263,backwards
1399,3386,1.9926297799615467,backwards
1399,3385,2.255394146549882,backwards
1399,3384,2.474364452040162,backwards
1399,3383,2.4962614825891905,backwards
1399,3382,3.218863490707114,backwards
1399,3381,2.759025849177526,backwards
1399,3380,2.299188207647939,backwards
1399,3379,3.5692159794915614,backwards
1399,3378,4.1166417432172615,backwards
1399,3377,2.474364452040162,backwards
1399,3376,2.71523178807947,backwards
1399,3375,4.55458235419782,backwards
1399,3374,4.2261268959624,backwards
1399,3373,4.094744712668232,backwards
1399,3372,3.503524887844477,backwards
1399,3371,3.3064516129032255,backwards
1399,3370,3.5473189489425336,backwards
1399,3369,4.3356120487075405,backwards
1399,3368,2.430570390942106,backwards
1399,3367,4.313715018158513,backwards
1399,3366,3.5911130100405897,backwards
1399,3365,3.2845545823541977,backwards
1399,3364,2.868511001922666,backwards
1399,3363,4.532685323648793,backwards
1399,3362,5.364772484511856,backwards
1399,3361,4.839243751335184,backwards
1399,3360,6.350138859218116,backwards
1399,3359,4.445097201452682,backwards
1399,3358,2.4524674214911344,backwards
1399,3357,3.503524887844477,backwards
1399,3356,3.5911130100405897,backwards
1399,3355,3.087481307412946,backwards
1399,3354,5.824610126041444,backwards
1399,3353,3.700598162785729,backwards
1399,3352,3.2845545823541977,backwards
1399,3351,2.912305063020722,backwards
1399,3350,4.576479384746849,backwards
1399,3349,2.671437726981414,backwards
1399,3348,3.547318948942533,backwards
1399,3347,3.744392223883785,backwards
1399,3346,4.204229865413373,backwards
1399,3345,2.868511001922666,backwards
1399,3344,1.248130741294595,backwards
1399,3343,2.8028199102755815,backwards
1399,3342,4.926831873531297,backwards
1399,3341,4.379406109805596,backwards
1399,3340,4.598376415295877,backwards
1399,3339,4.8830378124332405,backwards
1399,3338,5.342875453962828,backwards
1399,3337,4.707861568041016,backwards
1399,3336,4.401303140354624,backwards
1399,3335,3.722495193334757,backwards
1399,3334,3.2407605212561417,backwards
1399,3333,2.93420209356975,backwards
1399,3332,2.408673360393078,backwards
1399,3331,3.1969664601580856,backwards
1399,3330,4.313715018158513,backwards
1399,3329,2.321085238196966,backwards
1399,3328,4.1823328348643445,backwards
1399,3327,3.196966460158085,backwards
1399,3326,3.7224951933347574,backwards
1399,3325,4.1166417432172615,backwards
1399,3324,6.350138859218116,backwards
1399,3323,4.620273445844905,backwards
1399,3322,3.678701132236701,backwards
1399,3321,3.5254219183935054,backwards
1399,3320,3.218863490707114,backwards
1399,3319,5.693227942747276,backwards
1399,3318,5.299081392864772,backwards
1399,3317,4.66406750694296,backwards
1399,3316,3.9195684682760095,backwards
1399,3315,3.175069429609058,backwards
1399,3314,5.53994872890408,backwards
1399,3313,5.474257637256996,backwards
1399,3312,5.474257637256995,backwards
1399,3311,4.466994232001709,backwards
1399,3310,4.707861568041016,backwards
1399,3309,6.065477462080751,backwards
1399,3308,6.591006195257424,backwards
1399,3307,3.897671437726981,backwards
1399,3306,6.591006195257424,backwards
1399,3305,3.2407605212561412,backwards
1399,3304,3.350245674001281,backwards
1399,3303,4.66406750694296,backwards
1399,3302,3.7224951933347574,backwards
1399,3301,4.029053621021149,backwards
1399,3300,4.751655629139072,backwards
1399,3299,5.277184362315744,backwards
1399,3298,5.080111087374492,backwards
1399,3297,6.19685964537492,backwards
1399,3296,6.372035889767143,backwards
1399,3295,2.671437726981414,backwards
1399,3294,4.510788293099766,backwards
1399,3293,3.3064516129032255,backwards
1399,3292,3.1093783379619735,backwards
1399,3291,5.583742790002136,backwards
1399,3290,5.014419995727408,backwards
1399,3289,5.627536851100192,backwards
1399,3288,4.839243751335184,backwards
1399,3287,4.423200170903653,backwards
1399,3286,2.5181585131382183,backwards
1399,3285,3.788186284981841,backwards
1399,3284,3.963362529374065,backwards
1399,3283,3.897671437726981,backwards
1399,3282,5.10200811792352,backwards
1399,3281,5.408566545609912,backwards
1399,3280,3.021790215765862,backwards
1399,3279,8.342768639179663,backwards
1399,3278,5.846507156590472,backwards
1399,3277,5.10200811792352,backwards
1399,3276,5.846507156590472,backwards
1399,3275,4.795449690237128,backwards
1399,3274,6.678594317453535,backwards
1399,3273,3.700598162785729,backwards
1399,3272,3.963362529374065,backwards
1399,3271,6.74428540910062,backwards
1399,3270,4.598376415295877,backwards
1399,3269,8.999679555650502,backwards
1399,3268,6.8099765007477036,backwards
1399,3267,6.853770561845758,backwards
1399,3266,7.138431958983123,backwards
1399,3265,6.94135868404187,backwards
1399,3264,4.204229865413374,backwards
1399,3263,3.9414654988250373,backwards
1399,3262,7.16032898953215,backwards
1399,3261,4.839243751335184,backwards
1399,3260,5.386669515060884,backwards
1399,3259,5.43046357615894,backwards
1399,3258,4.423200170903653,backwards
1399,3257,7.072740867336039,backwards
1399,3256,6.350138859218116,backwards
1399,3255,5.8027130954924155,backwards
1399,3254,5.43046357615894,backwards
1399,3253,6.9632557145908995,backwards
1399,3252,4.7297585985900445,backwards
1399,3251,5.058214056825464,backwards
1399,3250,6.021683400982696,backwards
1399,3249,6.612903225806451,backwards
1399,3248,5.058214056825464,backwards
1399,3247,5.9559923093356115,backwards
1399,3246,5.233390301217688,backwards
1399,3245,6.2625507370220035,backwards
1399,3244,4.116641743217261,backwards
1399,3243,9.634693441572312,backwards
1399,3242,7.3355052339243745,backwards
1399,3241,5.43046357615894,backwards
1399,3240,4.0290536210211485,backwards
1399,3239,3.700598162785729,backwards
1399,3238,6.131168553727836,backwards
1399,3237,4.7297585985900445,backwards
1399,3236,7.1822260200811785,backwards
1399,3235,8.320871608630634,backwards
1399,3234,5.8684041871395,backwards
1399,3233,6.306344798120059,backwards
1399,3232,8.211386455885496,backwards
1399,3231,3.26265755180517,backwards
1399,3230,8.03621021149327,backwards
1399,3229,5.342875453962828,backwards
1399,3228,4.948728904080324,backwards
1399,3227,8.364665669728689,backwards
1399,3226,8.802606280709249,backwards
1399,3225,6.372035889767143,backwards
1399,3224,4.248023926511428,backwards
1399,3223,4.204229865413373,backwards
1399,3222,4.576479384746849,backwards
1399,3221,7.817239906002991,backwards
1399,3220,5.715124973296304,backwards
1399,3219,5.299081392864772,backwards
1399,3218,3.7881862849818413,backwards
1399,3217,6.547212134159366,backwards
1399,3216,4.66406750694296,backwards
1399,3215,8.430356761375773,backwards
1399,3214,4.620273445844905,backwards
1399,3213,4.379406109805597,backwards
1399,3212,3.919568468276009,backwards
1399,3211,5.715124973296304,backwards
1399,3210,4.532685323648793,backwards
1399,3209,5.64943388164922,backwards
1399,3208,5.75891903439436,backwards
1399,3207,4.007156590472121,backwards
1399,3206,4.817346720786157,backwards
1399,3205,6.2625507370220035,backwards
1399,3204,5.671330912198248,backwards
1399,3203,5.671330912198248,backwards
1399,3202,3.0874813074129457,backwards
1399,3201,4.576479384746849,backwards
1399,3200,3.3502456740012816,backwards
1399,3199,5.014419995727408,backwards
1399,3198,5.058214056825464,backwards
1399,3197,5.0363170262764365,backwards
1399,3196,6.985152745139927,backwards
